code_circ,region,parti,nom,score,pourcentage,elu
041,DISTRICT AUTONOME D'ABIDJAN,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,9269,33.37,0
041,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,COCODY SMART,34,0.12,0
041,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,ALLIANCE NOUVELLE POUR COCODY,133,0.48,0
041,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,NOUVELLE VISION POUR COCODY,90,0.32,0
041,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,LES ELUS AU SERVICE DU PEUPLE,667,2.4,0
041,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,NOUVEL ESPOIR DE COCODY,184,0.66,0
041,DISTRICT AUTONOME D'ABIDJAN,AIDE,ENSEMBLE POUR LE DEVELOPPEMENT,110,0.4,0
041,DISTRICT AUTONOME D'ABIDJAN,ADCI,"AUJOURDHUI DEMAIN, LA COTE DIVOIRE (ADCI)",1682,6.06,0
041,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,UNE IDEE POUR COCODY,105,0.38,0
041,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,PRO_COTE DIVOIRE POUR UN PARLEMENT DEFENSEUR DES POPULATIONS,46,0.17,0
041,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,LA SOUVERAINTE AU SERVICE DU DEVELOPPEMENT DU CAPITAL HUMAIN,165,0.59,0
041,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,NOUVELLE VOIX,280,1.01,0
041,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,POUR LE PEUPLE,32,0.12,0
041,DISTRICT AUTONOME D'ABIDJAN,PDCI-RDA,TOUS ENSEMBLE POUR LE CÔTE-DIVOIRE,14740,53.06,1
042,DISTRICT AUTONOME D'ABIDJAN,RHDP,"UNE COTE DIVOIRE EN PAIX, PROSPERE ET SOLIDAIRE",23968,74.35,1
042,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,GENERATIONS AVENIR,1085,3.37,0
042,DISTRICT AUTONOME D'ABIDJAN,PDCI-RDA,TOUS ENSEMBLE POUR LA CÔTE D'IVOIRE,6856,21.27,0
043,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,POUR UN MARCORY NOUVEAU,279,1.1,0
043,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,AMAGOU ZAHUI 2025,493,1.94,0
043,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,PROGRES RIGUEUR EXCELLENCE,58,0.23,0
043,DISTRICT AUTONOME D'ABIDJAN,ADCI,"ADCI (AUJOURDHUI ET DEMAIN, LA CÔTE DIVOIRE)",296,1.16,0
043,DISTRICT AUTONOME D'ABIDJAN,RHDP,"UNE COTE DIVOIRE EN PAIX, PROSPERE ET SOLIDERE",13996,54.99,1
043,DISTRICT AUTONOME D'ABIDJAN,PDCI-RDA,TOUS ENSEMBLE POUR LA CÔTE D'IVOIRE,10133,39.81,0
044,DISTRICT AUTONOME D'ABIDJAN,RHDP,OUATTARA DRAMANE,8864,40.39,0
044,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,FOFANA SINDOU,152,0.69,0
044,DISTRICT AUTONOME D'ABIDJAN,PDCI-RDA,EHOUO JACQUES GABRIEL,12749,58.09,1
045,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,LA FORCE DU PEUPLE,99,0.41,0
045,DISTRICT AUTONOME D'ABIDJAN,ADCI,"AUJOURDHUI ET DEMAIN, LA COTE DIVOIRE",298,1.24,0
045,DISTRICT AUTONOME D'ABIDJAN,RHDP,"UNE COTE DIVOIRE EN PAIX ,PROPERE ET SOLIDAIRE",8197,34.2,0
045,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,VAINCRE LA PRECARITE,269,1.12,0
045,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,ESPOIR PORT BOUET,116,0.48,0
045,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,ENSSEMBLE ON TOURNE LA PAGE,206,0.86,0
045,DISTRICT AUTONOME D'ABIDJAN,INDEPENDANT,ALLIANCE NOUVELLE GENERATION DES ELUS POLITIQUES DE COTE DIVOIRE,32,0.13,0
045,DISTRICT AUTONOME D'ABIDJAN,PDCI-RDA,TOUS ENSEMBLE POUR LA CÔTE D'IVOIRE,14476,60.4,1
